SessionID,politics_new,politics,dogkick,endangered,overweight,anthill,palm,cards,stealpoor,apartment,ballots,racepledge,sportsbet,flagburn,talkradio,familyshun,citizenrenounce,leaveclub,parentcurse,founderscurse,handgesture,rottentomato,fatherslap,soulsell,eatdog,tail,molesterblood,stageanimal,sex,gender,Age,education,educ_num,religion_attend,Religion_attend_num
60317, Libertarian,,8,6,7,1,4,6,8,5,7,7,1,6,5,6,7,5,7,2,6,6,1,8,8,7,4,8, M,1,34, Completed College/University,6, a few times a year,1
60318, Moderate/middle-of-the-road,4,8,8,7,1,8,7,8,8,8,8,4,5,6,8,7,8,8,1,1,1,1,5,8,8,7,8, F,0,44, Completed Graduate/Professional Degree,9, one or more times each week,3
60323, Very Liberal,1,8,8,6,1,8,6,8,6,6,8,5,1,7,8,6,8,8,1,1,1,1,5,7,7,1,1, M,1,37, Completed Graduate/Professional Degree,9, Never,0
60324, Very Liberal,1,8,8,8,6,8,8,8,1,8,8,8,3,8,8,1,6,8,1,8,6,1,8,8,8,1,8, M,1,55, Completed Graduate/Professional Degree,9, one or more times each week,3
60329, Libertarian,,5,8,4,1,8,8,8,5,8,8,3,8,8,8,8,8,6,2,5,1,1,1,8,8,3,7, M,1,23, Currently in College,5, a few times a year,1
60335, Libertarian,,7,8,4,1,8,4,8,8,4,7,5,5,6,8,8,8,8,4,6,1,6,8,7,8,5,8, M,1,28, Completed Graduate/Professional Degree,9, one or more times each week,3
60342, Very Liberal,1,6,7,6,3,3,1,4,7,5,8,7,2,6,7,7,8,7,3,1,1,4,6,6,8,1,1, M,1,36, Completed Graduate/Professional Degree,9, Never,0
60345, Very Liberal,1,8,8,8,,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,7,8,8,8,1,7, M,1,72, Some College/University,4, Never,0
60346, Moderate/middle-of-the-road,4,8,8,8,1,8,8,8,1,8,8,1,8,8,8,8,8,8,8,,5,,8,8,8,8,8, F,0,48, Some Graduate/Professional School,7, Never,0
60348, Liberal,2,6,4,7,2,7,5,7,4,7,8,1,1,1,6,1,5,8,1,4,1,1,1,8,7,1,7, M,1,53, Completed Graduate/Professional Degree,9, Never,0
60349, Libertarian,,8,8,7,6,8,8,8,7,8,8,7,7,7,8,8,8,8,7,7,8,6,7,8,8,7,8, M,1,30, Completed Graduate/Professional Degree,9, Never,0
60353, Liberal,2,8,8,8,4,8,4,8,5,8,8,2,3,8,8,6,6,8,1,8,8,1,7,5,8,1,7, F,0,31, Completed Graduate/Professional Degree,9, Never,0
60360, Moderate/middle-of-the-road,4,8,8,8,1,8,8,8,5,8,7,4,3,8,8,7,8,8,3,4,5,8,8,3,8,1,8, F,0,38, Some Graduate/Professional School,7, a few times a month,2
60364, Liberal,2,4,7,3,2,8,3,8,3,8,8,4,3,4,7,7,5,8,1,3,1,6,1,7,7,7,5, M,1,20, Currently in College,5, a few times a year,1
60369, Libertarian,,8,8,1,1,3,2,3,8,1,6,1,1,2,7,1,8,1,1,8,1,1,2,8,8,1,1, M,1,19, Currently in College,5, Never,0
60372, Slightly Liberal,3,8,8,7,7,8,6,8,8,8,8,7,7,6,8,8,8,8,7,7,6,6,8,8,8,7,8, F,0,23, Currently in College,5, a few times a year,1
60373, Liberal,2,8,7,8,3,8,3,8,5,8,8,2,5,5,8,7,6,6,4,1,5,1,2,8,6,1,7, M,1,36, Some College/University,4, a few times a month,2
60374, Libertarian,,5,5,8,1,8,5,8,8,8,8,1,1,8,7,1,5,8,1,1,1,1,1,5,7,1,1, M,1,42, No Answer,, 99,
60376, Liberal,2,8,8,6,5,8,8,8,8,8,7,8,6,8,8,7,7,8,4,8,1,8,8,8,8,8,8, M,1,62, Some Graduate/Professional School,7, Never,0
60377, Moderate/middle-of-the-road,4,4,5,8,3,8,5,8,4,5,4,1,4,4,6,8,1,5,3,4,1,1,7,6,1,1,5, M,1,36, Completed Graduate/Professional Degree,9, a few times a year,1
60381, Liberal,2,8,8,8,2,8,4,8,1,8,8,1,1,1,8,1,8,8,1,1,1,7,8,8,7,1,7, F,0,33, Some College/University,4, Never,0
60383, Liberal,2,8,8,6,1,7,5,6,5,5,8,1,1,4,8,6,6,8,1,7,6,1,1,8,8,5,5, M,1,46, Completed Graduate/Professional Degree,9, Never,0
60387, Liberal,2,7,7,7,1,7,7,8,5,8,7,1,4,8,8,7,6,7,5,7,5,1,8,7,8,8,8, M,1,24, Some College/University,4, a few times a year,1
60388, Liberal,2,6,7,7,4,7,5,7,5,8,8,1,1,3,6,4,5,6,3,5,1,1,5,5,7,3,6, M,1,35, Completed College/University,6, a few times a year,1
60389, Libertarian,,5,5,2,1,4,4,5,3,6,5,4,5,3,6,6,5,6,3,4,4,1,8,3,6,1,5, M,1,23, Completed College/University,6, a few times a year,1
60393, Libertarian,,8,8,8,1,8,7,8,8,8,8,7,6,8,7,8,8,8,8,6,8,7,8,8,8,1,8, M,1,43, Currently in College,5, a few times a month,2
60394, Liberal,2,8,8,6,3,7,4,8,6,8,8,2,2,4,5,7,6,5,3,4,1,1,1,6,8,6,2, M,1,33, Some Graduate/Professional School,7, Never,0
60397, Libertarian,,8,8,1,1,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,8,8,8,1,8, M,1,21, Currently in College,5, a few times a year,1
60405, Libertarian,,8,7,7,2,8,8,8,8,8,8,7,8,7,7,7,8,8,8,8,8,1,8,8,7,1,7, M,1,51, Completed Graduate/Professional Degree,9, a few times a year,1
60407, Liberal,2,,,,,,,,,,,,,,,,,,,,,,,,,,, M,1,62, Some Graduate/Professional School,7, a few times a year,1
60408, Liberal,2,8,8,7,8,8,8,8,8,8,8,1,1,6,8,6,7,8,1,6,1,1,1,7,8,1,8, M,1,30, Completed Graduate/Professional Degree,9, Never,0
60410, Very Liberal,1,6,7,3,3,8,1,8,5,8,8,1,1,1,8,1,7,5,1,5,1,1,1,4,7,1,4, M,1,42, Completed College/University,6, Never,0
60420, Liberal,2,8,8,7,4,8,6,8,5,8,8,1,6,7,8,8,7,7,3,7,5,7,7,8,7,7,8, M,1,41, Some College/University,4, Never,0
60423, Slightly Conservative,5,8,8,3,1,3,4,4,6,7,8,6,7,7,8,7,4,7,2,3,3,1,2,8,1,1,3, F,0,31, Completed High School,3, Never,0
60432, Liberal,2,8,8,8,8,8,8,8,8,8,8,1,1,8,5,1,,1,1,1,7,1,1,1,6,1,1, M,1,28, Completed Graduate/Professional Degree,9, Never,0
60435, Very Liberal,1,8,8,8,4,8,4,8,4,8,8,4,3,1,8,1,8,8,1,6,1,1,8,8,5,8,4, F,0,24, Completed College/University,6, a few times a year,1
60438, Liberal,2,6,8,5,3,6,5,8,4,8,8,1,3,6,6,1,6,6,2,4,4,1,5,4,8,1,4, F,0,23, Completed College/University,6, Never,0
60439, Liberal,2,8,8,4,4,8,3,6,6,7,3,3,4,4,6,1,1,3,1,1,8,1,4,8,8,1,8, F,0,26, Currently in College,5, Never,0
60444, Libertarian,,8,8,8,2,8,6,8,4,8,8,2,8,8,8,8,5,6,2,6,1,,2,8,,2,4, M,1,29, Completed College/University,6, a few times a year,1
60445, Liberal,2,8,8,4,4,8,3,8,5,8,8,5,3,6,8,7,6,7,1,6,1,3,1,8,7,1,5, F,0,53, Completed College/University,6, Never,0
60446, Other,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,8,8,1,8,8,8,8,8,1,1, F,0,32, Completed College/University,6, Never,0
60451, Libertarian,,8,7,7,4,6,5,8,2,8,8,1,1,7,5,1,8,7,5,1,1,4,1,8,8,1,7, F,0,40, Some Graduate/Professional School,7, Never,0
60456, Slightly Liberal,3,8,8,8,1,6,5,6,5,1,6,3,3,5,5,1,6,3,3,7,1,1,8,8,8,6,6, F,0,37, Completed Graduate/Professional Degree,9, Never,0
60459, Very Liberal,1,8,7,4,4,6,4,6,3,8,7,4,2,4,7,6,7,6,3,7,5,1,1,6,7,4,5, F,0,36, Completed Graduate/Professional Degree,9, Never,0
60461, Conservative,6,8,8,8,1,7,8,8,4,8,8,3,8,8,7,8,8,8,8,8,5,3,8,5,8,8,4, M,1,23, Currently in College,5, one or more times each week,3
60463, Liberal,2,8,7,6,1,8,6,8,4,7,8,3,1,5,8,8,,7,2,7,1,1,1,5,7,5,6, M,1,42, Some Graduate/Professional School,7, a few times a month,2
60468, Liberal,2,8,8,8,5,8,8,8,6,8,8,4,5,8,8,3,8,8,4,8,8,1,8,8,8,8,8, M,1,59, Completed College/University,6, Never,0
60472, Slightly Liberal,3,8,6,8,3,8,5,8,4,8,8,1,4,5,6,7,7,8,1,7,1,1,7,5,8,1,6, M,1,22, Currently in Graduate/Professional Sch,, one or more times each week,3
60480, Very Liberal,1,8,8,8,2,8,,8,1,8,8,1,1,8,8,8,8,8,1,8,1,8,8,8,8,7,7, M,1,50, Completed High School,3, a few times a year,1
60482, Don't know/not political,,8,8,8,7,8,8,8,4,8,8,8,8,8,8,8,8,5,8,6,8,5,8,8,8,8,8, F,0,18, Currently in College,5, a few times a month,2
60483, Very Conservative,7,7,7,5,2,8,3,7,7,5,8,6,8,4,7,8,5,7,2,6,2,3,7,8,7,6,7, F,0,24, Completed College/University,6, Never,0
60487, Liberal,2,8,8,8,7,8,8,8,7,8,8,1,8,8,8,8,8,8,8,1,8,1,8,8,8,8,8, M,1,42, Completed Graduate/Professional Degree,9, one or more times each week,3
60489, Liberal,2,8,8,8,1,6,6,8,6,8,8,2,5,8,8,6,6,8,1,6,6,1,8,7,6,1,7, F,0,68, Completed Graduate/Professional Degree,9, 99,
60492, Slightly Liberal,3,8,8,5,1,8,8,8,8,8,8,1,1,5,7,8,5,7,3,4,7,1,2,7,8,1,6, M,1,62, Completed College/University,6, Never,0
60497, Very Liberal,1,7,8,7,3,7,7,8,6,8,8,4,4,7,7,7,6,6,5,4,5,3,4,8,8,1,7, F,0,60, Completed Graduate/Professional Degree,9, Never,0
60498, Conservative,6,8,8,6,6,8,7,8,6,8,8,1,7,7,8,7,1,8,5,1,7,1,7,7,8,1,7, M,1,48, Completed Graduate/Professional Degree,9, Never,0
60503, Very Liberal,1,8,8,8,1,8,8,8,8,8,8,1,1,1,8,1,8,7,1,7,8,2,1,8,8,1,8, F,0,18, Currently in High School,2, Never,0
60505, Moderate/middle-of-the-road,4,8,8,8,6,8,8,8,8,8,8,5,8,8,8,7,7,8,1,1,8,1,8,8,8,8,8, M,1,43, Completed Graduate/Professional Degree,9, a few times a year,1
60508, Conservative,6,8,7,8,3,8,6,8,6,8,8,1,6,7,8,4,6,8,4,8,8,1,1,5,7,1,3, M,1,63, Completed Graduate/Professional Degree,9, one or more times each week,3
60509, Very Liberal,1,5,5,5,3,6,3,8,4,4,7,1,2,3,6,6,5,4,1,1,1,1,4,6,6,1,4, M,1,25, Completed College/University,6, Never,0
60517, Libertarian,,8,8,6,7,5,7,8,5,7,6,7,7,7,8,8,7,8,5,7,6,7,5,8,8,7,7, F,0,37, Some College/University,4, Never,0
60521, Slightly Liberal,3,8,8,8,6,8,5,8,5,7,8,1,7,7,8,7,8,8,3,4,6,8,1,8,8,1,8, F,0,51, Currently in College,5, a few times a year,1
60523, Very Liberal,1,4,6,5,3,6,5,8,5,7,7,1,1,3,7,1,8,4,1,4,1,1,3,4,7,1,1, M,1,27, Currently in College,5, Never,0
60529, Slightly Conservative,5,8,8,8,1,8,8,8,8,8,7,1,8,8,8,8,7,8,8,6,8,7,8,8,8,8,8, F,0,73, Completed Graduate/Professional Degree,9, one or more times each week,3
60530, Liberal,2,5,8,6,2,8,8,8,5,8,8,4,1,5,8,7,6,8,6,4,5,2,1,8,8,1,8, M,1,59, Completed Graduate/Professional Degree,9, a few times a year,1
60536, Slightly Conservative,5,8,7,8,5,8,8,8,8,8,8,7,8,8,8,8,7,8,8,6,8,8,8,8,8,6,8, F,0,31, Completed College/University,6, Never,0
60537, Liberal,2,8,8,8,4,5,6,8,6,6,6,4,1,8,8,7,7,8,1,1,4,5,8,7,7,1,5, F,0,50, Completed College/University,6, Never,0
60542, Liberal,2,8,8,7,3,8,6,8,4,8,7,1,4,3,6,1,7,8,1,1,1,1,3,5,8,1,8, F,0,23, Currently in Graduate/Professional Sch,, Never,0
60550, Very Liberal,1,8,8,8,3,8,8,8,1,8,8,1,1,1,1,1,1,1,1,8,8,1,8,8,8,1,8, F,0,35, Completed Graduate/Professional Degree,9, Never,0
60554, Other,,8,8,1,1,1,8,8,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1, M,1,33, Currently in College,5, Never,0
60556, Liberal,2,8,8,8,3,8,5,8,6,7,8,1,7,6,8,7,7,8,6,6,2,1,8,8,7,3,7, F,0,48, Completed College/University,6, Never,0
60572, Libertarian,,6,6,4,2,5,1,7,5,5,6,4,4,5,8,8,6,8,3,7,3,3,4,7,8,6,6, F,0,42, Completed Graduate/Professional Degree,9, Never,0
60581, Moderate/middle-of-the-road,4,8,8,5,5,8,6,8,8,7,7,5,5,6,8,7,4,8,6,5,1,5,5,8,8,1,7, M,1,56, Some College/University,4, Never,0
60585, Liberal,2,8,8,8,5,8,6,8,7,8,8,5,5,8,7,8,7,8,8,5,5,8,8,8,8,5,7, F,0,55, Completed Graduate/Professional Degree,9, Never,0
60589, Libertarian,,6,6,5,1,8,8,8,8,8,8,2,8,3,8,7,6,8,2,3,,2,8,8,7,1,6, M,1,30, Completed College/University,6, Never,0
60591, Liberal,2,8,8,8,1,8,3,8,3,8,8,1,7,5,8,8,7,6,2,1,6,1,7,8,8,1,8, F,0,32, Completed College/University,6, a few times a month,2
60592, Libertarian,,8,8,8,8,8,8,8,1,8,8,1,1,1,1,1,1,8,1,1,1,1,1,8,8,1,8, M,1,21, Currently in College,5, Never,0
60595, Moderate/middle-of-the-road,4,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,7,8,8,8,8,7,7,8,8,1,8, F,0,63, Some College/University,4, Never,0
60603, Liberal,2,8,8,8,4,8,4,8,5,5,8,3,4,4,8,7,5,8,1,4,4,1,6,8,7,5,7, F,0,32, Completed Graduate/Professional Degree,9, Never,0
60609, Slightly Conservative,5,8,8,8,1,7,8,8,7,8,8,1,1,7,8,8,8,8,1,7,5,6,1,8,8,1,8, F,0,56, Completed Graduate/Professional Degree,9, Never,0
60622, Slightly Liberal,3,8,6,5,1,8,5,7,6,7,8,1,1,7,8,1,7,8,4,6,4,5,1,8,8,8,3, M,1,23, Completed College/University,6, a few times a year,1
60625, Liberal,2,8,8,8,7,8,8,8,7,8,8,1,1,8,1,1,8,8,7,7,1,8,7,8,8,8,8, F,0,47, Completed Graduate/Professional Degree,9, Never,0
60626, Liberal,2,4,5,2,1,6,1,8,2,5,8,1,1,1,5,7,1,5,1,4,1,1,2,7,8,1,5, F,0,28, Completed College/University,6, a few times a month,2
60627, Libertarian,,7,7,4,3,5,4,5,4,5,6,2,2,2,7,6,6,6,2,5,1,4,2,4,7,5,5, M,1,29, Currently in Graduate/Professional Sch,, Never,0
60628, Slightly Liberal,3,8,8,7,7,7,6,8,6,8,8,4,4,5,6,8,8,7,1,5,4,1,6,8,8,1,1, F,0,56, Completed Graduate/Professional Degree,9, a few times a year,1
60634, Other,,8,8,8,2,8,8,8,8,1,8,2,2,3,8,6,8,8,2,8,1,1,3,8,8,4,6, M,1,39, Completed College/University,6, Never,0
60654, Liberal,2,4,4,4,1,6,3,4,4,5,5,2,1,1,5,1,5,1,1,1,3,1,1,5,4,1,4, M,1,21, Currently in College,5, a few times a year,1
60655, Very Liberal,1,8,8,8,6,8,7,8,8,8,8,7,7,8,8,8,8,8,7,1,1,7,8,7,8,7,7, F,0,54, Completed Graduate/Professional Degree,9, a few times a month,2
60656, Libertarian,,8,8,8,8,8,3,8,8,8,8,1,8,8,8,1,8,8,8,8,1,8,8,8,8,8,8, F,0,40, Completed Graduate/Professional Degree,9, a few times a month,2
60658, Very Liberal,1,8,6,6,3,8,6,8,6,8,8,5,1,5,7,8,7,7,2,5,1,3,1,7,7,4,5, M,1,38, Completed Graduate/Professional Degree,9, Never,0
60661, Liberal,2,8,8,8,1,8,5,8,4,8,8,6,4,6,8,7,7,8,6,1,1,1,1,8,8,1,6, M,1,36, Completed College/University,6, Never,0
60662, Slightly Conservative,5,,4,6,1,8,8,8,3,8,8,2,4,5,7,7,5,8,2,4,4,2,8,5,7,1,7, M,1,46, Completed College/University,6, a few times a month,2
60672, Very Liberal,1,8,8,5,2,8,5,6,4,8,7,1,1,6,1,1,6,1,1,5,1,1,1,5,8,1,4, M,1,39, Completed College/University,6, Never,0
60675, Liberal,2,7,7,6,1,8,8,8,4,8,8,6,5,7,8,7,8,5,3,2,5,4,8,8,8,1,7, F,0,24, Completed College/University,6, a few times a year,1
60676, Very Liberal,1,8,8,8,1,8,8,8,8,8,8,1,7,8,8,8,8,8,7,8,8,8,7,8,8,1,8, F,0,62, Completed Graduate/Professional Degree,9, Never,0
60680, Libertarian,,8,8,8,5,8,1,8,5,8,8,7,1,5,8,8,8,7,8,4,1,1,8,8,8,8,8, M,1,27, Some Graduate/Professional School,7, one or more times each week,3
60681, Very Liberal,1,8,8,8,1,8,8,8,8,8,8,1,1,8,1,8,8,7,1,8,1,1,7,8,8,1,1, F,0,56, Completed Graduate/Professional Degree,9, a few times a year,1
60683, Moderate/middle-of-the-road,4,8,8,8,1,6,3,8,7,7,8,2,4,6,7,7,6,8,2,5,1,1,7,8,8,1,8, F,0,62, Completed College/University,6, a few times a year,1
60685, Slightly Conservative,5,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,2,8,8,2,8,8,8,8,8, M,1,26, Currently in Graduate/Professional Sch,, a few times a month,2
60689, Libertarian,,8,4,8,2,8,6,8,5,8,8,3,5,6,4,8,6,5,6,7,4,5,8,7,5,6,7, F,0,48, Completed Graduate/Professional Degree,9, a few times a year,1
60690, Very Liberal,1,7,5,5,1,7,4,7,4,3,7,3,1,3,8,1,7,6,1,5,1,1,1,7,7,1,2, M,1,150, Some College/University,4, Never,0
60693, Liberal,2,8,8,3,1,5,5,8,5,8,8,3,3,3,6,7,4,4,2,4,4,3,2,4,8,3,3, M,1,20, Currently in College,5, Never,0
60696, Very Liberal,1,8,8,8,4,8,1,8,6,8,8,1,1,4,7,1,7,6,1,1,1,1,1,8,7,8,8, F,0,37, Currently in Graduate/Professional Sch,, Never,0
60697, Very Liberal,1,6,7,6,3,6,5,4,6,8,7,3,3,3,6,6,4,6,2,4,6,1,2,6,7,1,5, M,1,24, Some Graduate/Professional School,7, Never,0
60698, Slightly Liberal,3,8,8,8,8,8,8,8,8,8,8,5,8,8,8,5,8,8,7,8,8,7,8,8,8,8,8, F,0,18, Currently in College,5, a few times a month,2
60699, Liberal,2,8,8,8,4,8,8,8,7,8,8,1,1,4,8,3,6,8,2,8,5,4,1,8,8,1,6, M,1,25, Some College/University,4, Never,0
60701, Liberal,2,8,8,2,8,8,7,8,1,7,8,8,8,8,8,7,7,7,8,7,7,1,8,8,8,8,6, M,1,43, Completed Graduate/Professional Degree,9, a few times a year,1
60706, Slightly Conservative,5,6,5,7,1,4,6,5,1,8,8,5,4,3,6,8,8,5,1,8,1,3,1,5,7,1,4, F,0,29, No Answer,, 99,
60708, Liberal,2,6,5,7,3,6,4,6,6,6,8,3,3,6,6,1,7,6,3,8,4,4,4,5,7,4,6, F,0,28, Completed Graduate/Professional Degree,9, Never,0
60716, Liberal,2,8,8,6,5,8,7,8,6,8,8,4,4,4,8,5,5,8,2,7,4,5,5,8,8,6,8, F,0,47, Currently in Graduate/Professional Sch,, Never,0
60717, Other,,4,1,4,1,1,4,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, M,1,33, Currently in College,5, Never,0
60722, Liberal,2,4,8,1,1,8,8,8,4,8,8,6,2,8,8,8,5,8,2,8,8,1,1,8,8,1,5, M,1,59, Some Graduate/Professional School,7, Never,0
60723, Very Liberal,1,8,8,4,2,5,4,4,4,8,8,1,4,4,6,7,7,6,3,1,3,2,8,7,7,1,5, F,0,36, Currently in Graduate/Professional Sch,, Never,0
60733, Liberal,2,5,7,3,2,8,5,8,3,8,8,1,4,4,8,3,8,4,1,3,2,1,2,5,7,3,6, M,1,21, Currently in College,5, Never,0
60738, Very Liberal,1,8,8,8,5,8,8,8,8,8,8,3,6,3,1,7,8,4,3,6,1,1,2,5,8,1,6, M,1,21, Currently in College,5, Never,0
60744, Don't know/not political,,8,8,8,8,8,8,8,8,8,8,,1,8,8,7,,8,3,8,5,8,1,6,8,1,8, M,1,83, Completed Graduate/Professional Degree,9, Never,0
60745, Slightly Liberal,3,5,8,8,1,6,5,8,4,8,8,1,1,4,7,1,5,1,1,7,1,1,1,5,7,1,5, F,0,60, Completed Graduate/Professional Degree,9, Never,0
60748, Liberal,2,8,5,8,1,8,8,8,8,8,8,2,1,8,8,1,8,8,8,8,8,1,8,8,8,1,8, M,1,42, Some College/University,4, Never,0
60751, Libertarian,,5,6,4,1,8,6,8,5,1,1,8,8,6,7,8,5,8,2,8,1,1,8,5,7,1,5, M,1,20, Currently in College,5, a few times a month,2
60755, Moderate/middle-of-the-road,4,6,8,5,1,8,6,8,6,8,8,2,4,6,7,7,7,6,5,3,8,3,5,8,7,4,8, F,0,35, Completed Graduate/Professional Degree,9, a few times a month,2
60760, Liberal,2,8,8,8,4,8,4,8,6,8,8,1,1,8,8,8,6,8,8,8,8,1,1,8,7,1,8, F,0,45, Some Graduate/Professional School,7, one or more times each week,3
60761, Slightly Liberal,3,8,8,8,4,8,8,8,8,8,8,3,1,8,8,7,8,8,1,8,8,1,8,8,7,1,5, F,0,30, Completed Graduate/Professional Degree,9, a few times a month,2
60771, Other,,8,8,8,8,5,8,8,4,8,8,2,3,8,5,8,5,5,3,4,8,1,3,8,8,1,4, M,1,27, Some College/University,4, a few times a year,1
60781, Liberal,2,8,6,1,1,8,8,8,4,8,8,1,1,1,8,1,8,5,1,1,1,1,8,8,8,1,6, M,1,23, Currently in College,5, Never,0
60786, Liberal,2,6,5,4,1,7,6,5,8,8,8,2,8,8,8,8,8,8,8,2,1,1,8,5,6,5,8, F,0,46, Completed Graduate/Professional Degree,9, Never,0
60801, Liberal,2,8,8,4,2,8,7,8,4,8,8,1,1,3,8,7,5,1,1,1,1,1,1,8,8,1,7, M,1,44, Some Graduate/Professional School,7, Never,0
60806, Liberal,2,8,8,8,1,8,7,8,7,8,8,1,7,8,8,7,8,8,7,8,6,1,8,8,8,1,8, F,0,51, Completed Graduate/Professional Degree,9, a few times a year,1
60807, Other,,8,8,8,1,8,1,8,1,8,8,1,1,8,8,1,8,8,1,1,1,1,8,8,8,1,1, M,1,46, Completed Graduate/Professional Degree,9, Never,0
60808, Liberal,2,8,8,8,7,8,5,8,6,8,8,1,1,4,7,1,5,8,1,7,1,5,1,6,8,1,8, M,1,77, Completed Graduate/Professional Degree,9, a few times a month,2
60812, Slightly Conservative,5,8,6,3,2,7,4,7,7,6,6,1,7,8,7,8,6,8,3,5,4,4,3,7,7,1,8, M,1,29, Completed Graduate/Professional Degree,9, Never,0
60816, Other,,8,8,8,1,8,8,8,8,8,8,7,8,8,7,8,8,8,1,1,7,1,1,8,7,5,7, F,0,54, Some College/University,4, a few times a month,2
60817, Libertarian,,8,6,1,1,7,8,1,4,8,1,3,1,4,6,1,5,5,1,4,1,1,1,7,7,1,4, M,1,32, Completed College/University,6, Never,0
60819, Slightly Liberal,3,8,8,8,8,8,4,8,4,8,8,4,4,3,8,8,8,8,4,3,4,1,3,8,8,4,4, M,1,34, Currently in Graduate/Professional Sch,, Never,0
60822, Libertarian,,1,1,1,1,7,2,1,5,1,1,4,7,7,7,8,1,7,1,1,1,4,1,8,8,7,7, F,0,49, Completed College/University,6, Never,0
60825, Very Liberal,1,8,8,8,7,8,7,8,8,1,4,5,7,7,7,6,8,7,1,7,1,7,7,8,8,7,7, M,1,21, Some College/University,4, Never,0
60836, Liberal,2,8,8,8,1,8,8,8,8,8,8,1,8,8,8,7,7,8,8,8,8,8,8,8,8,1,8, F,0,55, Completed Graduate/Professional Degree,9, 99,
60839, Very Liberal,1,8,8,8,1,5,8,8,4,8,8,1,3,6,8,7,5,6,1,6,1,1,1,8,7,1,6, M,1,30, Completed College/University,6, Never,0
60844, Slightly Liberal,3,8,8,8,3,8,5,8,7,8,8,4,2,1,7,6,5,8,1,4,5,1,3,7,8,1,5, F,0,28, Some College/University,4, a few times a year,1
60846, Slightly Liberal,3,6,7,1,3,6,1,3,4,4,7,4,1,4,6,6,6,6,1,6,1,5,1,7,7,1,6, M,1,27, Completed Graduate/Professional Degree,9, Never,0
60851, Moderate/middle-of-the-road,4,8,8,7,1,8,5,8,3,7,7,1,4,1,8,7,5,8,1,1,1,5,8,8,8,8,8, F,0,28, Completed College/University,6, a few times a year,1
60858, Moderate/middle-of-the-road,4,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,8,8,8,8, F,0,49, Completed Graduate/Professional Degree,9, Never,0
60861, Liberal,2,8,8,7,2,8,4,8,5,8,7,2,2,3,7,7,7,7,4,3,1,4,8,7,7,4,5, M,1,42, Some College/University,4, a few times a year,1
60864, Conservative,6,8,8,5,5,7,5,8,5,8,6,1,8,5,8,8,5,1,8,7,5,4,1,8,8,8,8, F,0,26, Currently in College,5, 99,
60865, Slightly Liberal,3,8,8,7,1,8,3,8,8,8,8,1,1,1,8,6,7,1,1,1,1,1,1,8,8,8,8, F,0,20, Currently in College,5, Never,0
60867, Libertarian,,8,1,4,1,8,6,8,5,8,8,1,8,8,8,8,6,7,8,4,1,2,8,6,6,1,7, M,1,28, Completed Graduate/Professional Degree,9, Never,0
60870, Conservative,6,8,3,8,2,8,8,8,8,8,8,2,3,6,8,8,8,8,4,4,4,8,8,8,8,1,8, M,1,70, Completed Graduate/Professional Degree,9, one or more times each week,3
60873, Very Liberal,1,8,8,5,6,,5,8,8,,,4,5,4,8,8,8,6,2,3,1,5,8,7,8,8,6, M,1,64, Some Graduate/Professional School,7, Never,0
60876, Very Liberal,1,8,8,4,3,8,3,6,4,8,7,2,5,5,7,7,5,4,1,3,3,1,3,7,8,4,5, F,0,21, Currently in College,5, 99,
60880, Slightly Liberal,3,8,8,8,1,8,4,8,8,8,8,1,1,7,8,1,8,1,1,1,1,1,8,8,7,1,8, F,0,56, Completed Graduate/Professional Degree,9, Never,0
60883, Liberal,2,8,8,8,8,8,8,8,8,8,8,7,7,2,8,8,8,8,7,8,7,7,8,8,8,1,8, M,1,58, Completed Graduate/Professional Degree,9, one or more times each week,3
60885, Liberal,2,8,8,8,8,8,8,8,1,8,8,8,8,8,8,1,8,8,,8,8,1,8,8,8,1,8, F,0,63, Completed Graduate/Professional Degree,9, 99,
60886, Liberal,2,8,8,8,5,5,5,8,5,8,8,3,3,5,8,6,7,8,3,5,4,1,1,4,8,1,7, M,1,44, Completed College/University,6, Never,0
60889, Libertarian,,5,4,3,2,4,1,6,1,1,1,1,3,3,7,1,5,1,1,3,1,1,1,1,7,1,4, M,1,28, Completed Graduate/Professional Degree,9, a few times a year,1
60895, Very Liberal,1,8,8,6,3,8,7,8,6,8,8,1,2,8,7,1,8,3,1,4,3,1,1,6,8,1,4, F,0,19, Currently in College,5, Never,0
60896, Liberal,2,7,7,7,3,8,4,8,7,6,8,3,1,1,7,7,5,8,3,1,5,6,7,8,7,1,6, M,1,43, Completed High School,3, Never,0
60898, Liberal,2,8,8,8,1,8,8,8,6,8,8,5,5,8,8,7,5,8,1,1,6,1,8,8,8,8,8, F,0,37, Completed College/University,6, a few times a year,1
60899, Liberal,2,8,8,7,1,6,8,8,6,8,7,1,6,6,8,8,8,8,8,7,1,1,8,8,8,1,8, F,0,38, Completed Graduate/Professional Degree,9, Never,0
